 

stn;time;tre200s0
BER;201905090010;5.6
BER;201905090020;5.8
BER;201905090030;5.8
BER;201905090040;5.8
BER;201905090050;5.8
BER;201905090100;5.6
BER;201905090110;4.9
BER;201905090120;4.8
BER;201905090130;4.9
BER;201905090140;5.4
BER;201905090150;5.3
BER;201905090200;5.2
BER;201905090210;4.8
BER;201905090220;4.3
BER;201905090230;4.9
BER;201905090240;3.9
BER;201905090250;3.3
BER;201905090300;3.4
BER;201905090310;3.8
BER;201905090320;3.8
BER;201905090330;4.0
BER;201905090340;4.3
BER;201905090350;4.5
BER;201905090400;4.4
BER;201905090410;4.3
BER;201905090420;3.9
BER;201905090430;3.9
BER;201905090440;4.2
BER;201905090450;4.5
BER;201905090500;4.4
BER;201905090510;4.3
BER;201905090520;5.2
BER;201905090530;5.7
BER;201905090540;5.6
BER;201905090550;6.4
BER;201905090600;6.6
BER;201905090610;7.1
BER;201905090620;7.2
BER;201905090630;6.9
BER;201905090640;6.9
BER;201905090650;7.0
BER;201905090700;7.5
BER;201905090710;8.1
BER;201905090720;7.8
BER;201905090730;8.3
BER;201905090740;8.2
BER;201905090750;8.8
BER;201905090800;9.2
BER;201905090810;9.3
BER;201905090820;9.2
BER;201905090830;9.6
BER;201905090840;10.1
BER;201905090850;10.7
BER;201905090900;11.0
BER;201905090910;11.3
BER;201905090920;11.3
BER;201905090930;11.2
BER;201905090940;11.5
BER;201905090950;11.9
BER;201905091000;12.4
BER;201905091010;12.5
BER;201905091020;12.1
BER;201905091030;12.6
BER;201905091040;13.0
BER;201905091050;12.9
BER;201905091100;12.8
BER;201905091110;12.7
BER;201905091120;12.8
BER;201905091130;12.4
BER;201905091140;12.3
BER;201905091150;12.9
BER;201905091200;12.8
BER;201905091210;12.5
BER;201905091220;13.3
BER;201905091230;13.1
BER;201905091240;13.7
BER;201905091250;12.9
BER;201905091300;13.1
BER;201905091310;13.4
BER;201905091320;12.9
BER;201905091330;12.8
BER;201905091340;12.9
BER;201905091350;12.6
BER;201905091400;12.4
BER;201905091410;12.3
BER;201905091420;12.3
BER;201905091430;12.3
BER;201905091440;12.2
BER;201905091450;11.9
BER;201905091500;11.9
BER;201905091510;12.1
BER;201905091520;12.4
BER;201905091530;12.3
BER;201905091540;12.6
BER;201905091550;12.6
BER;201905091600;12.8
BER;201905091610;13.1
BER;201905091620;13.0
BER;201905091630;12.7
BER;201905091640;12.6
BER;201905091650;12.3
BER;201905091700;12.1
BER;201905091710;11.4
BER;201905091720;11.2
BER;201905091730;11.4
BER;201905091740;11.3
BER;201905091750;11.2
BER;201905091800;11.4
BER;201905091810;11.3
BER;201905091820;11.1
BER;201905091830;10.5
BER;201905091840;10.1
BER;201905091850;10.1
BER;201905091900;10.2
BER;201905091910;10.2
BER;201905091920;10.4
BER;201905091930;10.2
BER;201905091940;10.1
BER;201905091950;10.3
BER;201905092000;10.3
BER;201905092010;10.0
BER;201905092020;10.1
BER;201905092030;10.2
BER;201905092040;10.1
BER;201905092050;10.0
BER;201905092100;10.0
BER;201905092110;9.8
BER;201905092120;9.6
BER;201905092130;9.7
BER;201905092140;9.4
BER;201905092150;9.4
BER;201905092200;9.5
BER;201905092210;9.5
BER;201905092220;9.5
BER;201905092230;9.4
BER;201905092240;8.9
BER;201905092250;9.5
BER;201905092300;9.3
BER;201905092310;9.1
BER;201905092320;9.3
BER;201905092330;8.9
BER;201905092340;8.9
BER;201905092350;8.9
BER;201905100000;8.9
BER;201905100010;8.9
BER;201905100020;8.9
BER;201905100030;8.8
BER;201905100040;8.9
BER;201905100050;8.9
BER;201905100100;8.7
BER;201905100110;9.0
BER;201905100120;8.6
BER;201905100130;8.6
BER;201905100140;8.6
BER;201905100150;8.6
BER;201905100200;8.6
BER;201905100210;8.6
BER;201905100220;8.6
BER;201905100230;8.5
BER;201905100240;8.5
BER;201905100250;8.3
BER;201905100300;8.2
BER;201905100310;8.2
BER;201905100320;8.4
BER;201905100330;8.6
BER;201905100340;8.6
BER;201905100350;8.6
BER;201905100400;8.5
BER;201905100410;8.6
BER;201905100420;8.6
BER;201905100430;8.6
BER;201905100440;8.7
BER;201905100450;8.8
BER;201905100500;8.6
BER;201905100510;8.8
BER;201905100520;9.0
BER;201905100530;9.0
BER;201905100540;9.0
BER;201905100550;9.1
BER;201905100600;9.1
BER;201905100610;9.2
BER;201905100620;9.3
BER;201905100630;9.3
BER;201905100640;9.4
BER;201905100650;9.4
BER;201905100700;9.4
BER;201905100710;9.6
BER;201905100720;9.5
BER;201905100730;9.8
BER;201905100740;10.0
BER;201905100750;10.5
BER;201905100800;10.3
BER;201905100810;9.9
BER;201905100820;10.1
BER;201905100830;10.4
BER;201905100840;10.2
BER;201905100850;11.0
BER;201905100900;11.6
BER;201905100910;11.4
BER;201905100920;11.6
BER;201905100930;11.9
BER;201905100940;11.7
BER;201905100950;12.6
BER;201905101000;13.5
BER;201905101010;13.3
BER;201905101020;13.1
BER;201905101030;12.7
BER;201905101040;12.8
BER;201905101050;12.8
BER;201905101100;13.4
BER;201905101110;13.1
BER;201905101120;12.9
BER;201905101130;13.8
BER;201905101140;13.3
BER;201905101150;14.4
BER;201905101200;14.7
BER;201905101210;14.7
BER;201905101220;14.3
BER;201905101230;14.4
BER;201905101240;14.9
BER;201905101250;16.4
BER;201905101300;15.4
BER;201905101310;15.3
BER;201905101320;15.4
BER;201905101330;15.3
BER;201905101340;14.9
BER;201905101350;16.8
BER;201905101400;15.5
BER;201905101410;15.5
BER;201905101420;15.4
BER;201905101430;16.3
BER;201905101440;16.2
BER;201905101450;16.5
BER;201905101500;15.9
BER;201905101510;15.5
BER;201905101520;15.6
BER;201905101530;15.9
BER;201905101540;15.7
BER;201905101550;16.0
BER;201905101600;16.2
BER;201905101610;16.1
BER;201905101620;15.9
BER;201905101630;16.0
BER;201905101640;16.5
BER;201905101650;16.2
BER;201905101700;16.0
BER;201905101710;15.5
BER;201905101720;15.4
BER;201905101730;15.3
BER;201905101740;15.2
BER;201905101750;14.7
BER;201905101800;14.9
BER;201905101810;14.6
BER;201905101820;14.3
BER;201905101830;13.8
BER;201905101840;13.7
BER;201905101850;13.5
BER;201905101900;13.4
BER;201905101910;13.2
BER;201905101920;12.6
BER;201905101930;12.7
BER;201905101940;12.2
BER;201905101950;12.2
BER;201905102000;12.6
BER;201905102010;12.2
BER;201905102020;12.1
BER;201905102030;12.0
BER;201905102040;11.2
BER;201905102050;11.1
BER;201905102100;11.5
BER;201905102110;11.1
BER;201905102120;11.6
BER;201905102130;11.0
BER;201905102140;11.3
BER;201905102150;11.1
BER;201905102200;11.3
BER;201905102210;11.1
BER;201905102220;11.5
BER;201905102230;11.1
BER;201905102240;10.6
BER;201905102250;11.0
BER;201905102300;11.3
BER;201905102310;11.5
BER;201905102320;11.1
BER;201905102330;11.4
BER;201905102340;11.4
BER;201905102350;11.6
BER;201905110000;11.4
BER;201905110010;11.7
BER;201905110020;11.6
BER;201905110030;10.6
BER;201905110040;10.7
BER;201905110050;11.3
BER;201905110100;10.6
BER;201905110110;10.6
BER;201905110120;10.6
BER;201905110130;10.5
BER;201905110140;10.7
BER;201905110150;10.7
BER;201905110200;10.8
BER;201905110210;10.4
BER;201905110220;11.0
BER;201905110230;11.0
BER;201905110240;11.0
BER;201905110250;11.0
BER;201905110300;10.9
BER;201905110310;11.4
BER;201905110320;11.5
BER;201905110330;11.6
BER;201905110340;11.5
BER;201905110350;11.8
BER;201905110400;11.6
BER;201905110410;12.0
BER;201905110420;12.0
BER;201905110430;11.9
BER;201905110440;12.0
BER;201905110450;12.1
BER;201905110500;12.1
BER;201905110510;12.0
BER;201905110520;11.9
BER;201905110530;11.6
BER;201905110540;11.6
BER;201905110550;11.3
BER;201905110600;11.4
BER;201905110610;11.6
BER;201905110620;11.9
BER;201905110630;12.2
BER;201905110640;12.1
BER;201905110650;12.2
BER;201905110700;12.2
BER;201905110710;12.4
BER;201905110720;13.0
BER;201905110730;13.0
BER;201905110740;13.1
BER;201905110750;13.1
BER;201905110800;13.5
BER;201905110810;13.2
BER;201905110820;13.1
BER;201905110830;13.1
BER;201905110840;13.3
BER;201905110850;12.3
BER;201905110900;11.2
BER;201905110910;10.7
BER;201905110920;10.9
BER;201905110930;11.0
BER;201905110940;10.5
BER;201905110950;10.4
BER;201905111000;10.0
BER;201905111010;10.0
BER;201905111020;9.9
BER;201905111030;9.9
BER;201905111040;10.0
BER;201905111050;10.9
BER;201905111100;11.1
BER;201905111110;11.4
BER;201905111120;11.9
BER;201905111130;11.9
BER;201905111140;12.9
BER;201905111150;13.2
BER;201905111200;13.5
BER;201905111210;13.7
BER;201905111220;13.8
BER;201905111230;14.2
BER;201905111240;13.7
BER;201905111250;9.6
BER;201905111300;10.8
BER;201905111310;11.1
BER;201905111320;11.5
BER;201905111330;11.7
BER;201905111340;12.5
BER;201905111350;12.6
BER;201905111400;11.7
BER;201905111410;11.6
BER;201905111420;11.2
BER;201905111430;11.0
BER;201905111440;11.2
BER;201905111450;11.4
BER;201905111500;11.4
BER;201905111510;11.3
BER;201905111520;11.1
BER;201905111530;10.8
BER;201905111540;10.5
BER;201905111550;10.3
BER;201905111600;10.3
BER;201905111610;10.1
BER;201905111620;9.8
BER;201905111630;9.3
BER;201905111640;9.0
BER;201905111650;8.9
BER;201905111700;8.9
BER;201905111710;8.8
BER;201905111720;8.8
BER;201905111730;8.5
BER;201905111740;8.4
BER;201905111750;8.3
BER;201905111800;8.1
BER;201905111810;7.9
BER;201905111820;7.8
BER;201905111830;7.6
BER;201905111840;7.6
BER;201905111850;7.5
BER;201905111900;7.5
BER;201905111910;7.5
BER;201905111920;7.5
BER;201905111930;7.4
BER;201905111940;7.5
BER;201905111950;7.4
BER;201905112000;7.3
BER;201905112010;7.5
BER;201905112020;7.4
BER;201905112030;7.4
BER;201905112040;7.5
BER;201905112050;7.5
BER;201905112100;7.5
BER;201905112110;7.5
BER;201905112120;7.4
BER;201905112130;7.5
BER;201905112140;7.5
BER;201905112150;7.6
BER;201905112200;7.5
BER;201905112210;7.5
BER;201905112220;7.3
BER;201905112230;7.4
BER;201905112240;7.2
BER;201905112250;7.3
BER;201905112300;7.3
BER;201905112310;7.1
BER;201905112320;7.2
BER;201905112330;7.2
BER;201905112340;7.0
BER;201905112350;6.8
BER;201905120000;6.6
BER;201905120010;6.8
BER;201905120020;6.6
BER;201905120030;6.9
BER;201905120040;6.7
BER;201905120050;6.8
BER;201905120100;7.0
BER;201905120110;6.8
BER;201905120120;6.9
BER;201905120130;6.8
BER;201905120140;6.8
BER;201905120150;6.7
BER;201905120200;6.8
BER;201905120210;6.5
BER;201905120220;6.5
BER;201905120230;6.4
BER;201905120240;6.1
BER;201905120250;6.4
BER;201905120300;6.2
BER;201905120310;6.0
BER;201905120320;6.3
BER;201905120330;6.1
BER;201905120340;6.3
BER;201905120350;6.6
BER;201905120400;6.3
BER;201905120410;6.3
BER;201905120420;6.2
BER;201905120430;6.3
BER;201905120440;6.3
BER;201905120450;6.5
BER;201905120500;6.5
BER;201905120510;7.1
BER;201905120520;7.0
BER;201905120530;7.2
BER;201905120540;7.2
BER;201905120550;7.4
BER;201905120600;7.4
BER;201905120610;7.9
BER;201905120620;8.2
BER;201905120630;8.5
BER;201905120640;8.6
BER;201905120650;8.6
BER;201905120700;8.9
BER;201905120710;8.3
BER;201905120720;8.9
BER;201905120730;9.2
BER;201905120740;8.9
BER;201905120750;8.9
BER;201905120800;9.6
BER;201905120810;9.0
BER;201905120820;9.0
BER;201905120830;8.8
BER;201905120840;9.8
BER;201905120850;10.0
BER;201905120900;9.5
BER;201905120910;11.1
BER;201905120920;10.2
BER;201905120930;11.7
BER;201905120940;10.3
BER;201905120950;10.7
BER;201905121000;10.1
BER;201905121010;9.8
BER;201905121020;10.1
BER;201905121030;9.4
BER;201905121040;9.5
BER;201905121050;10.1
BER;201905121100;9.5
BER;201905121110;10.1
BER;201905121120;9.8
BER;201905121130;11.1
BER;201905121140;10.2
BER;201905121150;9.8
BER;201905121200;8.2
BER;201905121210;8.3
BER;201905121220;9.8
BER;201905121230;9.6
BER;201905121240;10.2
BER;201905121250;11.1
BER;201905121300;11.1
BER;201905121310;10.2
BER;201905121320;10.3
BER;201905121330;12.0
BER;201905121340;11.1
BER;201905121350;10.5
BER;201905121400;10.7
BER;201905121410;10.8
BER;201905121420;10.4
BER;201905121430;11.5
BER;201905121440;11.3
BER;201905121450;10.6
BER;201905121500;10.7
BER;201905121510;11.0
BER;201905121520;10.9
BER;201905121530;10.7
BER;201905121540;10.4
BER;201905121550;10.9
BER;201905121600;10.6
BER;201905121610;11.3
BER;201905121620;11.4
BER;201905121630;11.6
BER;201905121640;10.9
BER;201905121650;10.7
BER;201905121700;10.5
BER;201905121710;11.2
BER;201905121720;10.9
BER;201905121730;10.9
BER;201905121740;10.3
BER;201905121750;9.9
BER;201905121800;9.9
BER;201905121810;9.6
BER;201905121820;9.4
BER;201905121830;9.2
BER;201905121840;9.3
BER;201905121850;9.2
BER;201905121900;8.9
BER;201905121910;8.9
BER;201905121920;8.6
BER;201905121930;8.8
BER;201905121940;8.4
BER;201905121950;8.4
BER;201905122000;8.4
BER;201905122010;8.3
BER;201905122020;8.2
BER;201905122030;8.1
BER;201905122040;8.1
BER;201905122050;8.1
BER;201905122100;8.1
BER;201905122110;8.0
BER;201905122120;7.9
BER;201905122130;7.8
BER;201905122140;7.7
BER;201905122150;7.8
BER;201905122200;7.6
BER;201905122210;7.6
BER;201905122220;7.5
BER;201905122230;7.4
BER;201905122240;7.3
BER;201905122250;7.3
BER;201905122300;7.1
BER;201905122310;6.8
BER;201905122320;6.8
BER;201905122330;6.8
BER;201905122340;6.7
BER;201905122350;6.7
BER;201905130000;6.7
BER;201905130010;6.8
BER;201905130020;6.1
BER;201905130030;5.9
BER;201905130040;6.0
BER;201905130050;6.0
BER;201905130100;5.7
BER;201905130110;5.8
BER;201905130120;5.5
BER;201905130130;5.5
BER;201905130140;5.3
BER;201905130150;5.1
BER;201905130200;4.7
BER;201905130210;4.9
BER;201905130220;4.3
BER;201905130230;4.4
BER;201905130240;4.7
BER;201905130250;4.6
BER;201905130300;4.6
BER;201905130310;4.6
BER;201905130320;4.7
BER;201905130330;4.4
BER;201905130340;4.7
BER;201905130350;4.7
BER;201905130400;4.4
BER;201905130410;4.4
BER;201905130420;4.6
BER;201905130430;4.6
BER;201905130440;4.8
BER;201905130450;4.8
BER;201905130500;5.1
BER;201905130510;5.3
BER;201905130520;5.4
BER;201905130530;5.6
BER;201905130540;5.8
BER;201905130550;6.0
BER;201905130600;6.3
BER;201905130610;6.9
BER;201905130620;6.7
BER;201905130630;6.6
BER;201905130640;6.7
BER;201905130650;7.2
BER;201905130700;7.2
BER;201905130710;7.2
BER;201905130720;7.5
BER;201905130730;8.0
BER;201905130740;7.9
BER;201905130750;7.8
BER;201905130800;7.8
BER;201905130810;7.9
BER;201905130820;8.3
BER;201905130830;8.4
BER;201905130840;8.7
BER;201905130850;8.7
BER;201905130900;9.2
BER;201905130910;9.7
BER;201905130920;9.6
BER;201905130930;9.9
BER;201905130940;11.0
BER;201905130950;10.3
BER;201905131000;10.7
BER;201905131010;11.3
BER;201905131020;11.3
BER;201905131030;11.2
BER;201905131040;11.1
BER;201905131050;11.1
BER;201905131100;11.3
BER;201905131110;11.6
BER;201905131120;11.6
BER;201905131130;11.3
BER;201905131140;11.8
BER;201905131150;12.0
BER;201905131200;12.0
BER;201905131210;14.1
BER;201905131220;12.6
BER;201905131230;12.0
BER;201905131240;11.8
BER;201905131250;11.6
BER;201905131300;11.6
BER;201905131310;11.6
BER;201905131320;12.0
BER;201905131330;12.0
BER;201905131340;12.0
BER;201905131350;11.9
BER;201905131400;12.0
BER;201905131410;11.8
BER;201905131420;11.7
BER;201905131430;12.0
BER;201905131440;11.9
BER;201905131450;12.4
BER;201905131500;12.1
BER;201905131510;12.0
BER;201905131520;12.1
BER;201905131530;12.0
BER;201905131540;12.4
BER;201905131550;11.9
BER;201905131600;12.8
BER;201905131610;12.2
BER;201905131620;12.4
BER;201905131630;12.5
BER;201905131640;12.3
BER;201905131650;11.9
BER;201905131700;12.1
BER;201905131710;11.9
BER;201905131720;11.8
BER;201905131730;11.5
BER;201905131740;10.6
BER;201905131750;11.3
BER;201905131800;11.2
BER;201905131810;11.3
BER;201905131820;11.2
BER;201905131830;10.7
BER;201905131840;10.7
BER;201905131850;10.2
BER;201905131900;10.0
BER;201905131910;9.8
BER;201905131920;9.6
BER;201905131930;9.4
BER;201905131940;9.4
BER;201905131950;9.3
BER;201905132000;8.8
BER;201905132010;8.8
BER;201905132020;8.7
BER;201905132030;8.6
BER;201905132040;8.3
BER;201905132050;7.9
BER;201905132100;8.0
BER;201905132110;7.9
BER;201905132120;6.8
BER;201905132130;7.2
BER;201905132140;7.1
BER;201905132150;6.5
BER;201905132200;6.6
BER;201905132210;4.4
BER;201905132220;6.4
BER;201905132230;6.2
BER;201905132240;6.5
BER;201905132250;5.1
BER;201905132300;6.5
BER;201905132310;6.2
BER;201905132320;4.7
BER;201905132330;6.5
BER;201905132340;6.2
BER;201905132350;5.7
BER;201905140000;5.6
BER;201905140010;5.5
BER;201905140020;5.2
BER;201905140030;5.4
BER;201905140040;5.3
BER;201905140050;5.3
BER;201905140100;5.0
BER;201905140110;4.8
BER;201905140120;4.9
BER;201905140130;5.0
BER;201905140140;4.6
BER;201905140150;4.9
BER;201905140200;4.8
BER;201905140210;5.3
BER;201905140220;4.5
BER;201905140230;5.0
BER;201905140240;5.2
BER;201905140250;4.9
BER;201905140300;5.5
BER;201905140310;4.9
BER;201905140320;4.3
BER;201905140330;4.4
BER;201905140340;3.5
BER;201905140350;3.7
BER;201905140400;3.5
BER;201905140410;3.7
BER;201905140420;3.5
BER;201905140430;3.4
BER;201905140440;3.8
BER;201905140450;3.9
BER;201905140500;4.0
BER;201905140510;4.3
BER;201905140520;4.6
BER;201905140530;5.0
BER;201905140540;5.4
BER;201905140550;5.8
BER;201905140600;6.1
BER;201905140610;6.4
BER;201905140620;6.8
BER;201905140630;6.9
BER;201905140640;7.2
BER;201905140650;7.5
BER;201905140700;7.8
BER;201905140710;8.0
BER;201905140720;8.3
BER;201905140730;8.7
BER;201905140740;9.1
BER;201905140750;9.4
BER;201905140800;9.5
BER;201905140810;9.8
BER;201905140820;10.4
BER;201905140830;10.3
BER;201905140840;10.6
BER;201905140850;10.9
BER;201905140900;11.1
BER;201905140910;11.4
BER;201905140920;11.4
BER;201905140930;12.1
BER;201905140940;12.0
BER;201905140950;11.6
BER;201905141000;11.9
BER;201905141010;12.1
BER;201905141020;12.6
BER;201905141030;13.5
BER;201905141040;12.4
BER;201905141050;12.7
BER;201905141100;12.8
BER;201905141110;13.0
BER;201905141120;12.8
BER;201905141130;13.5
BER;201905141140;12.9
BER;201905141150;13.1
BER;201905141200;13.3
BER;201905141210;13.6
BER;201905141220;12.8
BER;201905141230;13.2
BER;201905141240;12.9
BER;201905141250;12.9
BER;201905141300;13.0
BER;201905141310;13.3
BER;201905141320;12.9
BER;201905141330;13.2
BER;201905141340;13.2
BER;201905141350;13.2
BER;201905141400;13.6
BER;201905141410;13.0
BER;201905141420;13.4
BER;201905141430;13.0
BER;201905141440;13.2
BER;201905141450;13.3
BER;201905141500;13.1
BER;201905141510;12.9
BER;201905141520;13.0
BER;201905141530;12.9
BER;201905141540;13.1
BER;201905141550;12.9
BER;201905141600;13.1
BER;201905141610;12.4
BER;201905141620;12.6
BER;201905141630;12.6
BER;201905141640;12.4
BER;201905141650;12.1
BER;201905141700;11.9
BER;201905141710;12.1
BER;201905141720;11.7
BER;201905141730;11.5
BER;201905141740;11.2
BER;201905141750;11.1
BER;201905141800;10.8
BER;201905141810;10.5
BER;201905141820;10.6
BER;201905141830;10.4
BER;201905141840;10.1
BER;201905141850;9.7
BER;201905141900;8.6
BER;201905141910;9.5
BER;201905141920;8.8
BER;201905141930;8.9
BER;201905141940;8.5
BER;201905141950;8.5
BER;201905142000;8.4
BER;201905142010;8.4
BER;201905142020;8.0
BER;201905142030;7.8
BER;201905142040;8.6
BER;201905142050;8.0
BER;201905142100;6.9
BER;201905142110;5.7
BER;201905142120;6.2
BER;201905142130;6.3
BER;201905142140;6.0
BER;201905142150;5.8
BER;201905142200;6.2
BER;201905142210;6.3
BER;201905142220;7.1
BER;201905142230;7.1
